BayID	DeviceID	Description1	Description2	Description3	Description4	Description5	Description6	DisabilityExt1	DisabilityExt2	DisabilityExt3	DisabilityExt4	DisabilityExt5	DisabilityExt6	Duration1	Duration2	Duration3	Duration4	Duration5	Duration6	EffectiveOnPH1	EffectiveOnPH2	EffectiveOnPH3	EffectiveOnPH4	EffectiveOnPH5	EffectiveOnPH6	EndTime1	EndTime2	EndTime3	EndTime4	EndTime5	EndTime6	Exemption1	Exemption2	Exemption3	Exemption4	Exemption5	Exemption6	FromDay1	FromDay2	FromDay3	FromDay4	FromDay5	FromDay6	StartTime1	StartTime2	StartTime3	StartTime4	StartTime5	StartTime6	ToDay1	ToDay2	ToDay3	ToDay4	ToDay5	ToDay6	TypeDesc1	TypeDesc2	TypeDesc3	TypeDesc4	TypeDesc5	TypeDesc6
699	18286	1P TKTA M-F 9.30-6.30PM	2P TKTA M-SAT 6.30PM - 8.30PM	1P TKT SAT 7.30-6.30PM	1P SUN 7:30-18:30			120	240	120	120			60	120	60	60			0	0	0	0			18:30:00	20:30:00	18:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	6	6	0			1P Ticket A	2P Ticket A	1P Ticket A	1P		
700	18287	1P TKTA M-F 9.30-6.30PM	2P TKTA M-SAT 6.30PM - 8.30PM	1P TKT SAT 7.30-6.30PM	1P SUN 7:30-18:30			120	240	120	120			60	120	60	60			0	0	0	0			18:30:00	20:30:00	18:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	6	6	0			1P Ticket A	2P Ticket A	1P Ticket A	1P		
701	18288	1P TKTA M-F 9.30-6.30PM	2P TKTA M-SAT 6.30PM - 8.30PM	1P TKT SAT 7.30-6.30PM	1P SUN 7:30-18:30			120	240	120	120			60	120	60	60			0	0	0	0			18:30:00	20:30:00	18:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	6	6	0			1P Ticket A	2P Ticket A	1P Ticket A	1P		
702	18289	1P TKTA M-F 9.30-6.30PM	2P TKTA M-SAT 6.30PM - 8.30PM	1P TKT SAT 7.30-6.30PM	1P SUN 7:30-18:30			120	240	120	120			60	120	60	60			0	0	0	0			18:30:00	20:30:00	18:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	6	6	0			1P Ticket A	2P Ticket A	1P Ticket A	1P		
703	18290	1P TKTA M-F 9.30-6.30PM	2P TKTA M-SAT 6.30PM - 8.30PM	1P TKT SAT 7.30-6.30PM	1P SUN 7:30-18:30			120	240	120	120			60	120	60	60			0	0	0	0			18:30:00	20:30:00	18:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	6	6	0			1P Ticket A	2P Ticket A	1P Ticket A	1P		
706	18292	2P DIS 7.30AM TO 8.30PM						0						120						1						20:30:00												1						7:30:00						0						2P Disabled Only					
708	18294	2P DIS 7.30AM TO 8.30PM						0						120						1						20:30:00												1						7:30:00						0						2P Disabled Only					
710	18295	2P MTR M-F 9:30-20:30	2P MTR SAT 7:30-20:30	1P SUN 7:30-18:30				240	240	120				120	120	60				0	0	0				20:30:00	20:30:00	18:30:00										1	6	0				9:30:00	7:30:00	7:30:00				5	6	0				2P Meter	2P Meter	1P			
712	18296	2P MTR M-F 9:30-20:30	2P MTR SAT 7:30-20:30	1P SUN 7:30-18:30				240	240	120				120	120	60				0	0	0				20:30:00	20:30:00	18:30:00										1	6	0				9:30:00	7:30:00	7:30:00				5	6	0				2P Meter	2P Meter	1P			
713	18297	2P MTR M-F 7.30am - 4.30pm	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30				240	240	240				120	120	120				0	0	0				16:30:00	20:30:00	20:30:00										1	1	6				7:30:00	18:30:00	7:30:00				5	5	6				2P Meter	2P Meter	2P Meter			
714	18298	2P MTR M-F 7.30am - 4.30pm	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30				240	240	240				120	120	120				0	0	0				16:30:00	20:30:00	20:30:00										1	1	6				7:30:00	18:30:00	7:30:00				5	5	6				2P Meter	2P Meter	2P Meter			
715	18299	2P MTR M-F 9:30-20:30	2P MTR SAT 7:30-20:30	1P SUN 7:30-18:30				240	240	120				120	120	60				0	0	0				20:30:00	20:30:00	18:30:00										1	6	0				9:30:00	7:30:00	7:30:00				5	6	0				2P Meter	2P Meter	1P			
716	18300	2P MTR M-F 7.30am - 4.30pm	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30				240	240	240				120	120	120				0	0	0				16:30:00	20:30:00	20:30:00										1	1	6				7:30:00	18:30:00	7:30:00				5	5	6				2P Meter	2P Meter	2P Meter			
718	18301	2P MTR M-SAT 7.30 -16.30	2P SUN 7:30-18:30					240	240					120	120					0	0					16:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
719	18302	2P MTR M-SAT 7.30 -16.30	2P SUN 7:30-18:30					240	240					120	120					0	0					16:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
720	18303	2P MTR M-SAT 7.30 -16.30	2P SUN 7:30-18:30					240	240					120	120					0	0					16:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
721	18304	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
722	18305	2P Meter M-F 7.30 TO 4.30	2P MTR M-F 16:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			7:30:00	16:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
723	18345	2P MTR M-SAT 7.30 -16.30	2P SUN 7:30-18:30					240	240					120	120					0	0					16:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
724	18307	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
725	18309	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
726	18310	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
729	18313	2P MTR M-F 9.30 - 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
730	18314	2P MTR M-F 9.30 - 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
731	18315	2P MTR M-F 9.30 - 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
732	18316	2P MTR M-F 9.30 - 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
733	18317	2P MTR M-F 9.30 - 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
734	18318	2P MTR M-F 9.30 - 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
735	18319	2P MTR M-F 7.30 TO 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			7:00:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
736	18320	2P MTR M-F 7.30 TO 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			7:00:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
737	18321	2P MTR M-F 9.30 - 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
738	18322	2P MTR M-F 7.30 TO 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			7:00:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
739	18323	2P MTR M-F 9.30 - 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
740	18324	2P MTR M-F 9.30 - 16.30	2P MTR M-F 18:30-20:30	2P MTR SAT 7:30-20:30	2P SUN 7:30-18:30			240	240	240	240			120	120	120	120			0	0	0	0			16:30:00	20:30:00	20:30:00	18:30:00									1	1	6	0			9:30:00	18:30:00	7:30:00	7:30:00			5	5	6	0			2P Meter	2P Meter	2P Meter	2P		
741	18325	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
742	18326	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
743	18327	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
744	18328	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
745	18329	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
746	18330	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
747	18331	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
748	18332	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
749	18333	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
750	18334	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
751	18335	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
752	18336	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
753	18337	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
754	18338	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
755	18339	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
756	18340	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
757	18341	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
758	18342	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
759	18343	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
760	18344	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
763	18347	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
764	18348	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
765	18349	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
766	18350	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
767	18351	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
768	18352	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
769	18353	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
770	18354	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
771	18355	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
772	18356	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
773	18357	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
774	18358	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
775	18359	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
776	18360	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
790	18370	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
791	18371	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
792	18372	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
796	18373	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
797	18374	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
798	18375	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
799	18376	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
800	18377	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
801	18378	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
802	18379	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
803	18380	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
804	18381	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
805	18382	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
806	18383	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
807	18384	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
808	18385	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
809	18386	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
810	18387	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
811	18388	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
812	18389	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
813	18390	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
814	18391	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
815	18392	2P MTR M-SAT 7:30-20:30	1P SUN 7:30-18:30					240	120					120	60					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	1P				
822	18397	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
823	18398	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
824	18399	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
825	18400	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
826	18401	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
827	18402	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
828	18403	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
829	18404	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
830	18405	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
831	18406	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
832	18407	2P MTR M-SAT 7:30-19:30	2P SUN 7:30-18:30					240	240					120	120					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
833	18408	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
834	18409	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
835	18410	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
836	18411	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
840	18412	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
841	18413	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
842	18414	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
843	18415	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
844	22292	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
845	18417	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
846	18418	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
847	18419	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
848	18420	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
849	18421	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
850	18308	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
857	18183	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
858	18184	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
862	18186	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
864	18346	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
865	18188	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
866	18189	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
867	18190	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
868	18775	2P DIS 7.30 - 8.30PM						0						120						1						20:30:00												1						7:30:00						0						2P Disabled Only					
869	18776	2P DIS 7.30 - 8.30PM						0						120						1						20:30:00												1						7:30:00						0						2P Disabled Only					
870	18777	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
