"bay_id	st_marker_id	location	lat	lon",
"2664	10171W	""(-37.804297228298935"," 144.94930676727614)""	-37.80429723	144.9493068"
"6078	13221S	""(-37.818913159064792"," 144.94732672561454)""	-37.81891316	144.9473267"
"6537	13776E	""(-37.81331527069149"," 144.9392815683758)""	-37.81331527	144.9392816"
"2189	3860N	""(-37.811228240101457"," 144.95801163248683)""	-37.81122824	144.9580116"
"954	C822	""(-37.811257509886595"," 144.96738963162676)""	-37.81125751	144.9673896"
"2679	10188E	""(-37.803842854839729"," 144.94958071830337)""	-37.80384285	144.9495807"
"1719	2313S	""(-37.817846113095115"," 144.95466790568912)""	-37.81784611	144.9546679"
"2659	10166E	""(-37.804467159574671"," 144.94947036711096)""	-37.80446716	144.9494704"
"3637	7590N	""(-37.805567988681076"," 144.95401481692585)""	-37.80556799	144.9540148"
"2451	C2778	""(-37.810277531340034"," 144.96909489001473)""	-37.81027753	144.9690949"
"5085	9880N	""(-37.825431564003324"," 144.96904054680948)""	-37.82543156	144.9690405"
"2643	10117W	""(-37.80331023671215"," 144.94795352191855)""	-37.80331024	144.9479535"
"3277	5836E	""(-37.806643534515338"," 144.95354091122942)""	-37.80664353	144.9535409"
"3933	C5782	""(-37.804184618817601"," 144.955447911357)""	-37.80418462	144.9554479"
"3934	C5784	""(-37.804159418562492"," 144.9554523759025)""	-37.80415942	144.9554524"
"6417	13667W	""(-37.821110780406407"," 144.94535296783445)""	-37.82111078	144.945353"
"3173	5380E	""(-37.805424293333978"," 144.95623492596707)""	-37.80542429	144.9562349"
"6004	13007S	""(-37.8193537398571"," 144.95347880600639)""	-37.81935374	144.9534788"
"4798	9116N	""(-37.830111846199941"," 144.9703471878496)""	-37.83011185	144.9703472"
"1161	C1266	""(-37.811676386252643"," 144.95918134004665)""	-37.81167639	144.9591813"
"5878	12904N	""(-37.798320676587807"," 144.9648841966528)""	-37.79832068	144.9648842"
"3901	C5714	""(-37.80541161083309"," 144.95523171721803)""	-37.80541161	144.9552317"
"1919	1263W	""(-37.819018009211433"," 144.96083463018846)""	-37.81901801	144.9608346"
"2917	4890E	""(-37.808267162480618"," 144.95803503062336)""	-37.80826716	144.958035"
"5236	11526N	""(-37.81194559474956"," 144.95130458477018)""	-37.81194559	144.9513046"
"5029	9502N	""(-37.828435681282187"," 144.96673853511322)""	-37.82843568	144.9667385"
"4261	C6854	""(-37.809490242834229"," 144.95576637367839)""	-37.80949024	144.9557664"
"1730	2337S	""(-37.81188704208607"," 144.97150349313469)""	-37.81188704	144.9715035"
"3936	C5788	""(-37.804109297003158"," 144.95546132363393)""	-37.8041093	144.9554613"
"5510	11953W	""(-37.814995449687629"," 144.98265330166902)""	-37.81499545	144.9826533"
"6758	13099W	""(-37.82100474550883"," 144.9442207834112)""	-37.82100475	144.9442208"
"4197	C6670	""(-37.808710705654391"," 144.95854416989221)""	-37.80871071	144.9585442"
"2089	3591S	""(-37.81406615855488"," 144.95235657826976)""	-37.81406616	144.9523566"
"1298	1289W	""(-37.8190089711523"," 144.95961336393893)""	-37.81900897	144.9596134"
"3208	5472E	""(-37.807308979968766"," 144.95450135102021)""	-37.80730898	144.9545014"
"1895	1381W	""(-37.816813902831782"," 144.95739007731925)""	-37.8168139	144.9573901"
"1337	1354E	""(-37.814296397658815"," 144.95769742179078)""	-37.8142964	144.9576974"
"5060	9837S	""(-37.825283012877108"," 144.96991794970774)""	-37.82528301	144.9699179"
"1382	1547W	""(-37.815806566683094"," 144.95249648609291)""	-37.81580657	144.9524965"
"4802	9124N	""(-37.830151431918694"," 144.97021158465191)""	-37.83015143	144.9702116"
"4036	C6110	""(-37.804685928226846"," 144.95234643427727)""	-37.80468593	144.9523464"
"2678	10187W	""(-37.803882847512519"," 144.94937902807237)""	-37.80388285	144.949379"
"1290	4482E	""(-37.812778150647048"," 144.95418828514903)""	-37.81277815	144.9541883"
"5302	9537S	""(-37.82821653957317"," 144.96514765190838)""	-37.82821654	144.9651477"
"1771	2400N	""(-37.814798363682279"," 144.96100459712179)""	-37.81479836	144.9610046"
"3211	5491W	""(-37.807278537123679"," 144.95423847254435)""	-37.80727854	144.9542385"
"3394	6231W	""(-37.805983642583953"," 144.95083812202822)""	-37.80598364	144.9508381"
"4288	C6912	""(-37.809182143798722"," 144.95582412203683)""	-37.80918214	144.9558241"
"6756	13095W	""(-37.821123956871766"," 144.94427982471092)""	-37.82112396	144.9442798"
"4717	8665W	""(-37.825420472134432"," 144.96265351052392)""	-37.82542047	144.9626535"
"4453	C7752	""(-37.803113587582743"," 144.95016227361771)""	-37.80311359	144.9501623"
"1312	1311W	""(-37.817338714721927"," 144.95885444823341)""	-37.81733871	144.9588544"
"3076	5209W	""(-37.80558326886279"," 144.95711454802048)""	-37.80558327	144.9571145"
"2654	10157W	""(-37.804707623679654"," 144.94923403270937)""	-37.80470762	144.949234"
"567	101W	""(-37.808252889293378"," 144.97148752343662)""	-37.80825289	144.9714875"
"6239	13200N	""(-37.818821391107193"," 144.94696759552994)""	-37.81882139	144.9469676"
"729	602E	""(-37.808746407040132"," 144.96916170727312)""	-37.80874641	144.9691617"
"5256	11537S	""(-37.812052701554464"," 144.95133556746703)""	-37.8120527	144.9513356"
"1437	1703S	""(-37.820747988380724"," 144.95657561194861)""	-37.82074799	144.9565756"
"2456	C2790	""(-37.810329374598219"," 144.96891755145026)""	-37.81032937	144.9689176"
"3888	C5676	""(-37.806394397630797"," 144.95505781192767)""	-37.8063944	144.9550578"
"6145	C13684	""(-37.819975619149844"," 144.94331118743878)""	-37.81997562	144.9433112"
"4823	9210N	""(-37.831166815654285"," 144.96671874334226)""	-37.83116682	144.9667187"
"1037	1213W	""(-37.81242122044047"," 144.95939604381414)""	-37.81242122	144.959396"
"4289	C6914	""(-37.809187521928713"," 144.95588594908736)""	-37.80918752	144.9558859"
"5535	12003W	""(-37.81360134858862"," 144.98289151446261)""	-37.81360135	144.9828915"
"2539	C3038	""(-37.813231712345193"," 144.95900754809128)""	-37.81323171	144.9590075"
"5455	11862E	""(-37.812454945209083"," 144.97799788405578)""	-37.81245495	144.9779979"
"1746	2361S	""(-37.812299053309076"," 144.97008754462991)""	-37.81229905	144.9700875"
"4697	8643W	""(-37.825640540751017"," 144.96239532799615)""	-37.82564054	144.9623953"
"5089	9887S	""(-37.82555494280291"," 144.96898758141737)""	-37.82555494	144.9689876"
"5069	9846N	""(-37.825168430880197"," 144.96994074837238)""	-37.82516843	144.9699407"
"4535	10005S	""(-37.823632347298542"," 144.9693439692783)""	-37.82363235	144.969344"
"1218	1443W	""(-37.81708478425135"," 144.95592223552046)""	-37.81708478	144.9559222"
"6671	8629W	""(-37.825773987131555"," 144.96223102895345)""	-37.82577399	144.962231"
"3547	7067S	""(-37.808767665204101"," 144.95429098469401)""	-37.80876767	144.954291"
"3940	C5796	""(-37.803985201153779"," 144.95548351323419)""	-37.8039852	144.9554835"
"4272	C6880	""(-37.809346190977152"," 144.95579335852568)""	-37.80934619	144.9557934"
"4005	C6048	""(-37.806050658503615"," 144.95210545006887)""	-37.80605066	144.9521055"
"4191	C6652	""(-37.80856743802731"," 144.95903826457047)""	-37.80856744	144.9590383"
"4596	8324E	""(-37.824924975707418"," 144.9683335199168)""	-37.82492498	144.9683335"
"6059	13040N	""(-37.821126564855007"," 144.94372289813629)""	-37.82112656	144.9437229"
"1320	1331W	""(-37.815343093183024"," 144.95793054628095)""	-37.81534309	144.9579305"
"6307	13371W	""(-37.819715641231127"," 144.94980548819808)""	-37.81971564	144.9498055"
"6721	2254N	""(-37.816759197512667"," 144.95806671761261)""	-37.8167592	144.9580667"
"1967	3348N	""(-37.808991332774696"," 144.96961062141739)""	-37.80899133	144.9696106"
"5080	9866N	""(-37.825249705639052"," 144.96966235448235)""	-37.82524971	144.9696624"
"1091	C1090	""(-37.816332243882023"," 144.96131103124316)""	-37.81633224	144.961311"
"6110	C13536	""(-37.819308188702891"," 144.94562448850758)""	-37.81930819	144.9456245"
"2531	C3006	""(-37.813161835822356"," 144.95924678075454)""	-37.81316184	144.9592468"
"2570	C3130	""(-37.813544089921535"," 144.95793804933351)""	-37.81354409	144.957938"
"833	C588	""(-37.808977735472155"," 144.96915124590114)""	-37.80897774	144.9691512"
"1242	1470E	""(-37.815859784499011"," 144.95561299003927)""	-37.81585978	144.955613"
"2190	3862N	""(-37.811246787054145"," 144.95794762921543)""	-37.81124679	144.9579476"
"4805	9130N	""(-37.830181567082242"," 144.97010834744134)""	-37.83018157	144.9701083"
"1379	1542E	""(-37.816325689947774"," 144.95302069660102)""	-37.81632569	144.9530207"
"1267	4459W	""(-37.813888539791527"," 144.95445403479556)""	-37.81388854	144.954454"
"5091	9889S	""(-37.825572354900913"," 144.96892777114968)""	-37.82557235	144.9689278"
"3107	5264E	""(-37.804815575886735"," 144.95737746536724)""	-37.80481558	144.9573775"
"2061	3549S	""(-37.813352649737411"," 144.9547949615008)""	-37.81335265	144.954795"
"6198	13309W	""(-37.820430745278678"," 144.94717937674781)""	-37.82043075	144.9471794"
"3018	5098E	""(-37.804412030760886"," 144.95772746578052)""	-37.80441203	144.9577275"
"3212	5512E	""(-37.807041343982227"," 144.95437993895007)""	-37.80704134	144.9543799"
"865	690E	""(-37.814096336407815"," 144.96881491991255)""	-37.81409634	144.9688149"
"4806	9132N	""(-37.830186400045228"," 144.97007628843426)""	-37.8301864	144.9700763"
"1741	2350N	""(-37.811902159207008"," 144.97089786218027)""	-37.81190216	144.9708979"
"3088	5232E	""(-37.805261474734465"," 144.95729818530936)""	-37.80526147	144.9572982"
"2268	3969S	""(-37.812837285911854"," 144.95286049939409)""	-37.81283729	144.9528605"
"3770	C4888	""(-37.808273622910114"," 144.95785552055247)""	-37.80827362	144.9578555"
"6330	13478E	""(-37.819382703077665"," 144.95035190944949)""	-37.8193827	144.9503519"
"2090	3593S	""(-37.814084414702137"," 144.95229183799648)""	-37.81408441	144.9522918"
"5732	12418N	""(-37.810869965947262"," 144.97772030733495)""	-37.81086997	144.9777203"
"3231	5594E	""(-37.805891477130437"," 144.95385352134323)""	-37.80589148	144.9538535"
"6411	13658E	""(-37.819916839208432"," 144.94538423916293)""	-37.81991684	144.9453842"
"1127	C1170	""(-37.813564348241457"," 144.9600415842657)""	-37.81356435	144.9600416"
"3011	5084E	""(-37.804682373884312"," 144.95784863450982)""	-37.80468237	144.9578486"
"3015	5092E	""(-37.804476756313782"," 144.95775638940404)""	-37.80447676	144.9577564"
"603	52E	""(-37.812501192267888"," 144.97369239075363)""	-37.81250119	144.9736924"
"3404	6253S	""(-37.807668740814947"," 144.96644043253929)""	-37.80766874	144.9664404"
"6246	13310N	""(-37.822254682289845"," 144.94684850030288)""	-37.82225468	144.9468485"
"5253	11531S	""(-37.811965331716856"," 144.95165182913206)""	-37.81196533	144.9516518"
"5071	9848N	""(-37.825176512751852"," 144.969912839806)""	-37.82517651	144.9699128"
"2377	3186N	""(-37.813923034202574"," 144.95625977097242)""	-37.81392303	144.9562598"
"3320	6004N	""(-37.81000317687699"," 144.95802846196796)""	-37.81000318	144.9580285"
"5397	11760E	""(-37.810018940287165"," 144.97570546750245)""	-37.81001894	144.9757055"
"4250	C6832	""(-37.809347322538073"," 144.95564727709441)""	-37.80934732	144.9556473"
"1728	2334N	""(-37.811713982055934"," 144.97154633495114)""	-37.81171398	144.9715463"
"6076	13217S	""(-37.818879032187787"," 144.94744531512134)""	-37.81887903	144.9474453"
"1762	2386N	""(-37.814475849336773"," 144.96211059939327)""	-37.81447585	144.9621106"
"4220	C6744	""(-37.809383646234878"," 144.95711696128666)""	-37.80938365	144.957117"
"5851	C9106	""(-37.798388366584717"," 144.96465074893928)""	-37.79838837	144.9646507"
"6750	6631S	""(-37.808574645188379"," 144.95934313899028)""	-37.80857465	144.9593431"
"6304	13365W	""(-37.819235933328898"," 144.94942956158397)""	-37.81923593	144.9494296"
"5113	9918N	""(-37.825585934921179"," 144.96851163019656)""	-37.82558593	144.9685116"
"2653	10155W	""(-37.804761961417491"," 144.94922465259674)""	-37.80476196	144.9492247"
"3831	C5536	""(-37.806737108098716"," 144.95410618474642)""	-37.80673711	144.9541062"
"4048	C6134	""(-37.80433912149271"," 144.95240745773725)""	-37.80433912	144.9524075"
"6305	13367W	""(-37.819571899914123"," 144.9496926162775)""	-37.8195719	144.9496926"
"4999	9431S	""(-37.830162601104306"," 144.96625065428879)""	-37.8301626	144.9662507"
"6081	13227S	""(-37.81939647255976"," 144.94562895463605)""	-37.81939647	144.945629"
"776	C348	""(-37.814345423801996"," 144.97160899837138)""	-37.81434542	144.971609"
"6313	13383W	""(-37.820450830176938"," 144.95038573039179)""	-37.82045083	144.9503857"
"1890	1002E	""(-37.818135272151238"," 144.96278180402521)""	-37.81813527	144.9627818"
"1682	2223S	""(-37.816056688517676"," 144.960859952227)""	-37.81605669	144.96086"
"1996	3414N	""(-37.810228681315252"," 144.96538139028956)""	-37.81022868	144.9653814"
"4090	C6300	""(-37.80476799095517"," 144.95082633579858)""	-37.80476799	144.9508263"
"1324	1339W	""(-37.815174453045621"," 144.95785157927912)""	-37.81517445	144.9578516"
"6086	13237S	""(-37.81999418375036"," 144.94356137024857)""	-37.81999418	144.9435614"
"5726	12406N	""(-37.810762098984497"," 144.97672403173868)""	-37.8107621	144.976724"
"4312	C6960	""(-37.809235190041178"," 144.95608091232265)""	-37.80923519	144.9560809"
"6123	C13596	""(-37.8195368909781"," 144.94483506283831)""	-37.81953689	144.9448351"
"6760	13103W	""(-37.820884458418718"," 144.94416282518864)""	-37.82088446	144.9441628"
"4659	8480E	""(-37.825174110798514"," 144.96693831712355)""	-37.82517411	144.9669383"
"5300	9541S	""(-37.828203842491305"," 144.96508114596065)""	-37.82820384	144.9650811"
"5863	C9154	""(-37.798429868753118"," 144.96505008080348)""	-37.79842987	144.9650501"
"1146	C1224	""(-37.812319955746347"," 144.95947320601914)""	-37.81231996	144.9594732"
"4068	C6174	""(-37.803759233496535"," 144.95250999338191)""	-37.80375923	144.95251"
"2675	10184E	""(-37.803948497117048"," 144.94956185933643)""	-37.8039485	144.9495619"
"5252	11529S	""(-37.811930158469508"," 144.95177185356593)""	-37.81193016	144.9517719"
"6560	13782E	""(-37.812778842559752"," 144.93895662221345)""	-37.81277884	144.9389566"
"2631	10100E	""(-37.803795463066834"," 144.9481016399094)""	-37.80379546	144.9481016"
"1011	957W	""(-37.812064200760091"," 144.96205194632762)""	-37.8120642	144.9620519"
"1264	4456E	""(-37.813853385545087"," 144.95468905103789)""	-37.81385339	144.9546891"
"2656	10160E	""(-37.804643688392716"," 144.94943935124095)""	-37.80464369	144.9494394"
"6325	13468E	""(-37.818548004314749"," 144.94969468239606)""	-37.818548	144.9496947"
"1854	2579S	""(-37.814465234881183"," 144.95866522685873)""	-37.81446523	144.9586652"
"1266	4458E	""(-37.813807945187179"," 144.95466761947455)""	-37.81380795	144.9546676"
"1275	4467W	""(-37.813327138953767"," 144.95419281408994)""	-37.81332714	144.9541928"
"2657	10162E	""(-37.804592217791047"," 144.94944842941285)""	-37.80459222	144.9494484"
"1129	C1174	""(-37.81352251237378"," 144.96002258658945)""	-37.81352251	144.9600226"
"3278	5838E	""(-37.806619120628525"," 144.95354523229767)""	-37.80661912	144.9535452"
"5503	11939W	""(-37.815355587590616"," 144.98259200191146)""	-37.81535559	144.982592"
"5621	12266N	""(-37.809621734155087"," 144.97702614095644)""	-37.80962173	144.9770261"
"6050	13022N	""(-37.821096858221267"," 144.94683466478386)""	-37.82109686	144.9468347"
"6181	13252N	""(-37.819858372690391"," 144.94341870832272)""	-37.81985837	144.9434187"
"6258	13420E	""(-37.819826100923002"," 144.94800755067544)""	-37.8198261	144.9480076"
"2490	C2912	""(-37.812384392160396"," 144.96195048875251)""	-37.81238439	144.9619505"
"685	342E	""(-37.814287088838071"," 144.97170746319117)""	-37.81428709	144.9717075"
"3005	5064E	""(-37.80508968150744"," 144.95803743823717)""	-37.80508968	144.9580374"
"3116	5274E	""(-37.804631133553634"," 144.95741009021444)""	-37.80463113	144.9574101"
"6206	13325W	""(-37.819812930122438"," 144.94693523806714)""	-37.81981293	144.9469352"
"4294	C6924	""(-37.809417761366305"," 144.95604728468589)""	-37.80941776	144.9560473"
"5177	C8006	""(-37.810442609301951"," 144.95257476034925)""	-37.81044261	144.9525748"
"1385	1555W	""(-37.814797757099399"," 144.95206215151185)""	-37.81479776	144.9520622"
"3280	5842E	""(-37.806569975259869"," 144.95355391816003)""	-37.80656998	144.9535539"
"5371	11716E	""(-37.810153380659116"," 144.97295237705129)""	-37.81015338	144.9729524"
"6643	13614E	""(-37.819631273232588"," 144.94372543966972)""	-37.81963127	144.9437254"
"6640	13621W	""(-37.81944630805836"," 144.94347877311679)""	-37.81944631	144.9434788"
"1866	2597S	""(-37.814882549911331"," 144.95720661318603)""	-37.81488255	144.9572066"
"5991	3780N	""(-37.810127711651923"," 144.96176635331119)""	-37.81012771	144.9617664"
"1844	2555S	""(-37.813877643896419"," 144.96067082633704)""	-37.81387764	144.9606708"
"4621	8354E	""(-37.824073094819823"," 144.96858847390132)""	-37.82407309	144.9685885"
"6456	13588E	""(-37.819614355485015"," 144.94263124467017)""	-37.81961436	144.9426312"
"846	C638	""(-37.808474216866578"," 144.96891859027181)""	-37.80847422	144.9689186"
"3279	5840E	""(-37.806594539627284"," 144.95354957012773)""	-37.80659454	144.9535496"
"4343	C7040	""(-37.807486504335088"," 144.95847669987637)""	-37.8074865	144.9584767"
"6352	13281S	""(-37.821333795648577"," 144.95062691649338)""	-37.8213338	144.9506269"
"6883	14213W	""(-37.796093807309973"," 144.96464528034539)""	-37.79609381	144.9646453"
"4818	9198N	""(-37.831113680304398"," 144.96690094365027)""	-37.83111368	144.9669009"
"4435	C7710	""(-37.803597242540533"," 144.95451100833952)""	-37.80359724	144.954511"
"4794	9102N	""(-37.829970545997931"," 144.97079150518647)""	-37.82997055	144.9707915"
"6388	13639W	""(-37.820018501014701"," 144.94431284676216)""	-37.8200185	144.9443128"
"2927	4903W	""(-37.808211736954974"," 144.95775367325967)""	-37.80821174	144.9577537"
"4338	C7030	""(-37.80743394541868"," 144.95865759285368)""	-37.80743395	144.9586576"
"5839	12565S	""(-37.816043176831904"," 144.98134131734554)""	-37.81604318	144.9813413"
"5836	12559S	""(-37.816021813590936"," 144.98114773461083)""	-37.81602181	144.9811477"
"754	C256	""(-37.815337031004717"," 144.97206844730107)""	-37.81533703	144.9720684"
"2747	4576E	""(-37.808040408372023"," 144.96604072372151)""	-37.80804041	144.9660407"
"2892	4835W	""(-37.810542580166938"," 144.95854408735744)""	-37.81054258	144.9585441"
"2414	C2650	""(-37.809599043736782"," 144.97142241043451)""	-37.80959904	144.9714224"
"2204	3878N	""(-37.811482851415356"," 144.95713294076688)""	-37.81148285	144.9571329"
"1309	1305W	""(-37.817460134181793"," 144.95890887594868)""	-37.81746013	144.9589089"
"6587	13783W	""(-37.81328048993435"," 144.94077011798743)""	-37.81328049	144.9407701"
